IncidentID,County,RdwyNumber,RdwyType,Street,RoadwayName,StreetSfx,StreetDir,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,KABCO,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Intersection Crash,Bicyclist,Pedestrian,Motor Vehicles
26172421,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.87576864,-84.39254185,4.21,1/10/2020 0:00,1430,2,2,0,0,O,CLEAR,DRY,1,OTHER ROADWAY OR MID-BLOCK COLLISION,,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26172417,CAMPBELL,KY0536,StateRoute,,CREEKTRACE,RD,,38.92129024,-84.4435317,,1/10/2020 0:00,700,2,2,0,1,B,CLOUDY,WET,0,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
26469713,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.02022137,-84.43802915,15.228,1/10/2020 0:00,743,2,2,0,0,O,CLEAR,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26170604,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.02124699,-84.48120735,17.626,1/10/2020 0:00,1249,2,2,0,0,O,CLOUDY,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26171609,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.0032477,-84.42347948,13.834,1/10/2020 0:00,715,2,2,0,0,O,CLEAR,WET,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
27660097,CAMPBELL,,OTHR,,LINDSEY,ST,,39.08409914,-84.49613961,0.202,1/10/2020 0:00,1950,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
26303440,CAMPBELL,,OTHR,,CHATEAU,DR,,39.10703185,-84.46385485,0.107,1/10/2020 0:00,1556,1,1,0,0,O,RAINING,WET,0,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,OTHER,1,0,0,1
26183585,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.95761442,-84.39310675,10.041,1/10/2020 0:00,2001,2,2,0,0,O,RAINING,WET,1,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
26174128,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.88279378,-84.38770895,4.775,1/10/2020 0:00,1800,2,2,0,0,O,CLEAR,WET,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
26170756,CAMPBELL,,OTHR,,HIGHLAND,AVE,,39.07434809,-84.46462677,0.373,1/10/2020 0:00,850,2,2,0,0,O,RAINING,WET,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26171124,CAMPBELL,KY0154,StateRoute,,PEACH GROVE,RD,,38.85114476,-84.37002206,0.78,1/10/2020 0:00,230,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
26177397,CAMPBELL,KY0008,StateRoute,4472,MARY INGLES,HWY,,39.04410894,-84.42060923,9.059,1/10/2020 0:00,1011,1,1,0,0,O,CLOUDY,WET,1,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26303449,CAMPBELL,,OTHR,1117,7TH,AVE,,39.11260259,-84.46471258,0.31,1/10/2020 0:00,1856,1,1,0,0,O,RAINING,WET,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK (UNKNOWN ROADWAY LIGHTING),0,0,0,1
26173889,CAMPBELL,I 0275,Interstate,,I275 E,,,39.0237558,-84.48017371,77.049,1/10/2020 0:00,1130,1,1,0,1,B,RAINING,WET,0,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
26171127,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.97713802,-84.36481175,10.278,1/10/2020 0:00,650,1,1,0,0,O,CLOUDY,WET,0,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
29422935,CAMPBELL,KY1632,StateRoute,,MOOCK,RD,,39.06097319,-84.47225305,1.046,1/10/2020 0:00,1722,1,1,0,0,O,RAINING,WET,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
26186416,CAMPBELL,,OTHR,141,HIGHLAND,AVE,,39.07701426,-84.45220163,1.16,1/11/2020 0:00,1430,1,1,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),0,0,0,1
26175906,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.97735023,-84.36543191,10.313,1/11/2020 0:00,2148,1,1,0,1,B,RAINING,WET,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
26174532,CAMPBELL,KY0009,StateRoute,,LICKING,PIKE,,39.02516182,-84.48050694,17.934,1/11/2020 0:00,1518,2,2,0,0,O,CLOUDY,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
26240313,CAMPBELL,KY0008,StateRoute,,FAIRFIELD,AVE,,39.10181666,-84.4886759,1.446,1/11/2020 0:00,1145,2,2,0,0,O,RAINING,WET,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & HILLCREST,DAYLIGHT,0,0,0,1
26190882,CAMPBELL,US0027,USRoute,,11TH,ST,E,39.08613482,-84.48748008,21.463,1/11/2020 0:00,446,1,1,0,0,O,RAINING,WET,1,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,1,0,0,1
26185581,CAMPBELL,KY1892,StateRoute,57,CAROTHERS,RD,,39.08572831,-84.47954606,2.292,1/11/2020 0:00,1738,2,2,0,0,O,RAINING,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
26183956,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.00667335,-84.42715053,14.148,1/11/2020 0:00,1920,2,2,0,0,O,RAINING,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26178167,CAMPBELL,,OTHR,1450,ST JOHNS,LN,,39.01103188,-84.46915566,0.04,1/12/2020 0:00,1934,1,1,0,0,O,CLOUDY,DRY,0,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & GRADE,DUSK,0,0,0,1
26186423,CAMPBELL,I 0471,Interstate,,I471 N,,,39.06115222,-84.46902375,1.316,1/12/2020 0:00,550,1,1,0,0,O,CLOUDY,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26183590,CAMPBELL,,OTHR,35,BROADFIELD,CT,,38.95004663,-84.3895528,0.217,1/12/2020 0:00,800,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,CURVE & LEVEL,UNKNOWN,0,0,0,1
27669817,CAMPBELL,KY1120,StateRoute,,10TH,ST,E,39.09264463,-84.48067857,1.37,1/13/2020 0:00,1951,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26191827,CAMPBELL,,OTHR,,POPLAR RIDGE,RD,,38.98066375,-84.37443244,1.055,1/13/2020 0:00,1807,2,2,0,0,O,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26187703,CAMPBELL,KY0010,StateRoute,8265,MAIN,ST,E,38.95825253,-84.39028779,1.466,1/13/2020 0:00,937,1,1,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26183731,CAMPBELL,,OTHR,,9TH,ST,W,39.08660337,-84.49323345,0.096,1/13/2020 0:00,1500,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26185578,CAMPBELL,KY1120,StateRoute,,11TH,ST,W,39.08340652,-84.49233789,0.484,1/13/2020 0:00,1908,2,1,0,1,B,CLEAR,DRY,0,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,1,0
26182907,CAMPBELL,KY1120,StateRoute,100,10TH,ST,E,39.0873036,-84.48880153,0.784,1/13/2020 0:00,1319,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26185576,CAMPBELL,KY1120,StateRoute,,MEMORIAL,PKWY,,39.09267167,-84.47523217,1.677,1/13/2020 0:00,1940,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,1,0,0,1
26205476,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.0337373,-84.45321391,16.507,1/13/2020 0:00,631,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,1,0,0,1
26194546,CAMPBELL,I 0471,Interstate,,I471 S,,,39.05162306,-84.46753127,0.598,1/13/2020 0:00,1300,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26190444,CAMPBELL,KY1120,StateRoute,1410,FT THOMAS,AVE,S,39.06137468,-84.44983351,5.637,1/14/2020 0:00,0,2,2,0,0,O,CLOUDY,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,CURVE & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26211789,CAMPBELL,,OTHR,945,DARLINGTON CK,RD,,38.85358828,-84.38810439,0.174,1/14/2020 0:00,1000,2,2,0,0,O,CLOUDY,WET,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26211551,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.91306169,-84.38663701,6.901,1/14/2020 0:00,1901,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,1,0,0,1
26190234,CAMPBELL,I 0471,Interstate,3,I471 S,,,39.08789083,-84.47470469,3.471,1/14/2020 0:00,1530,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26193626,CAMPBELL,,OTHR,,TEMPLE,PL,,39.0710484,-84.47084022,0.035,1/14/2020 0:00,1422,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
26196710,CAMPBELL,KY0008,StateRoute,145,FAIRFIELD,AVE,,39.10419813,-84.48583018,1.669,1/15/2020 0:00,1732,2,2,0,0,O,CLOUDY,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DUSK,0,0,0,1
26193896,CAMPBELL,I 0471,Interstate,,I471 N,,,39.08308352,-84.47193953,3.088,1/15/2020 0:00,705,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,0,0,0,1
26195010,CAMPBELL,KY1892,StateRoute,82,CAROTHERS,RD,,39.08642818,-84.47762503,2.173,1/15/2020 0:00,1200,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
26217867,CAMPBELL,I 0471,Interstate,,I471 S,,,39.06993853,-84.46322013,2.042,1/15/2020 0:00,1431,1,1,0,0,O,CLEAR,DRY,0,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,0,0,0,1
26245425,CAMPBELL,,OTHR,,GREENDEVIL,LN,,39.11652955,-84.47120731,0.014,1/15/2020 0:00,727,3,2,0,0,O,FOG,DRY,0,COLLISION WITH PEDESTRIAN NON - INTERSECTION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,1,0
26197094,CAMPBELL,KY0009,StateRoute,741,CENTRAL,AVE,,39.08740279,-84.49584046,22.782,1/15/2020 0:00,1848,2,2,0,0,O,,,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),,,,0,0,0,1
26200054,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.00809251,-84.46114375,16.099,1/15/2020 0:00,1835,1,1,0,0,O,CLOUDY,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
26204730,CAMPBELL,,OTHR,,TOWN,DR,,39.01811361,-84.4802353,,1/16/2020 0:00,444,2,2,0,0,O,CLOUDY,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DUSK,0,0,0,1
26245424,CAMPBELL,,OTHR,,5TH,AVE,,39.11273049,-84.47540087,0.844,1/16/2020 0:00,700,2,2,0,0,O,CLOUDY,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
27679756,CAMPBELL,US0027,USRoute,,MONMOUTH,ST,,39.08385288,-84.48386735,21.211,1/16/2020 0:00,1834,2,1,0,0,O,SNOWING,WET,0,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,1,0,1,0
26201744,CAMPBELL,KY1120,StateRoute,,11TH,ST,W,39.08459581,-84.49025025,0.623,1/16/2020 0:00,731,2,1,0,1,C,CLEAR,DRY,0,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,1,0,1,0
26268800,CAMPBELL,,OTHR,,PATTERSON,ST,,39.08110963,-84.49412373,0.027,1/16/2020 0:00,1652,2,1,0,0,O,CLEAR,DRY,0,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,0,1,0
26201738,CAMPBELL,US0027,USRoute,,3RD,ST,E,39.09360372,-84.49728536,22.264,1/16/2020 0:00,1140,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,0,0,0,1
26221083,CAMPBELL,KY0008,StateRoute,145,FAIRFIELD,AVE,,39.10401632,-84.48602314,1.653,1/16/2020 0:00,1350,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26209790,CAMPBELL,KY0008,StateRoute,,MARY INGLES,HWY,,39.04949167,-84.4272705,8.537,1/17/2020 0:00,628,2,2,0,3,B,CLEAR,ICE,0,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
26210967,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.00128136,-84.42082446,13.657,1/17/2020 0:00,1644,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26215544,CAMPBELL,,OTHR,6,WILLIAM F BLATT,AVE,,39.07260008,-84.4734444,0.076,1/17/2020 0:00,758,2,2,0,0,O,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAWN,0,0,0,1
26209875,CAMPBELL,US0027,USRoute,,MONMOUTH,ST,,39.08843934,-84.49033541,21.685,1/17/2020 0:00,2045,2,2,0,0,O,CLOUDY,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
26206859,CAMPBELL,US0027,USRoute,600 BLOCK,MONMOUTH,ST,,39.09088382,-84.49288546,21.905,1/17/2020 0:00,1005,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26209789,CAMPBELL,,OTHR,,POPLAR THICKET,RD,,38.94737712,-84.42660603,,1/17/2020 0:00,754,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26216412,CAMPBELL,,OTHR,42,PAUL,LN,,38.95060342,-84.39832193,0.322,1/17/2020 0:00,221,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,0,0,0,1
26209874,CAMPBELL,KY1120,StateRoute,,MEMORIAL,PKWY,,39.09231893,-84.47592942,1.634,1/18/2020 0:00,108,1,1,0,0,O,RAINING,WET,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26213623,CAMPBELL,KY0471,StateRoute,,KY471,,,39.03704667,-84.45398459,0.006,1/18/2020 0:00,1933,3,3,0,0,O,CLOUDY,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,1,0,0,1
26210940,CAMPBELL,I 0471,Interstate,,,,,39.09283259,-84.47907163,0.196,1/18/2020 0:00,1555,2,2,0,0,O,CLOUDY,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & LEVEL,DAYLIGHT,1,0,0,1
26213061,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01823153,-84.48036523,17.406,1/18/2020 0:00,1456,3,3,0,0,O,RAINING,WET,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
26213358,CAMPBELL,US0027,USRoute,,MONMOUTH,ST,,39.08410652,-84.48466478,21.257,1/18/2020 0:00,1646,2,2,0,0,O,CLOUDY,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
26263144,CAMPBELL,,OTHR,,SUNSET,DR,,39.04040473,-84.46465204,0.006,1/18/2020 0:00,2021,2,2,0,0,O,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,CURVE & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26214722,CAMPBELL,,OTHR,,3RD,ST,W,39.0917043,-84.5004426,0.052,1/18/2020 0:00,1750,2,2,0,0,O,CLOUDY,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26213355,CAMPBELL,,OTHR,10,10TH,ST,W,39.08581595,-84.49140551,0.481,1/18/2020 0:00,1140,2,2,0,0,O,RAINING,WET,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26216416,CAMPBELL,US0027,USRoute,7634,ALEXANDRIA,PIKE,,38.97740677,-84.39305165,11.424,1/18/2020 0:00,2321,2,2,0,0,O,CLOUDY,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),0,0,0,1
26213065,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01003031,-84.46994301,16.589,1/18/2020 0:00,2300,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26232451,CAMPBELL,KY1120,StateRoute,1437,FT THOMAS,AVE,S,39.05986876,-84.45123907,5.759,1/18/2020 0:00,1153,3,3,0,0,O,RAINING,WET,0,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26215492,CAMPBELL,KY1998,StateRoute,425,POOLES CREEK,RD,,39.01486218,-84.46264675,0.497,1/18/2020 0:00,1517,2,2,0,2,A,CLOUDY,WET,0,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DAYLIGHT,0,0,0,1
26213066,CAMPBELL,I 0275,Interstate,,,,,39.02146545,-84.48274934,0.218,1/18/2020 0:00,1513,2,2,0,0,O,CLOUDY,WET,1,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26216758,CAMPBELL,,OTHR,,GRAND,AVE,,39.0756471,-84.46248479,,1/19/2020 0:00,1835,2,2,0,2,C,SNOWING,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,0,0,0,1
26214720,CAMPBELL,,OTHR,,6TH,ST,E,39.09158369,-84.49345007,0.67,1/19/2020 0:00,2205,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,0,0,0,1
26215631,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.01814404,-84.43584597,15.028,1/19/2020 0:00,1625,2,2,0,0,O,CLOUDY,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26213714,CAMPBELL,KY0915,StateRoute,7923,LICKING,PIKE,,38.99366759,-84.43517265,7.175,1/19/2020 0:00,1025,1,1,0,0,O,CLOUDY,ICE,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
26215548,CAMPBELL,,OTHR,,EVERGREEN CEMETERY,,,39.06695495,-84.4697089,0.329,1/19/2020 0:00,1429,1,1,0,0,O,SNOWING,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
26214719,CAMPBELL,I 0471,Interstate,3.8,I471 N,,,39.0922285,-84.47687129,3.778,1/20/2020 0:00,116,2,2,0,0,O,SNOWING,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,REAR END,CURVE & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
26216458,CAMPBELL,,OTHR,1723,POPLAR RIDGE,RD,,38.98546206,-84.37516416,0.717,1/20/2020 0:00,206,1,1,0,0,O,BLOWING SAND/SOIL/DIRT/SNOW,ICE,0,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
26235223,CAMPBELL,,OTHR,130,NEWPORT PAVILION,,,39.09169287,-84.47878579,0.129,1/20/2020 0:00,1730,2,2,0,0,O,CLEAR,DRY,0,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26232861,CAMPBELL,KY0445,StateRoute,,RIVER,RD,,39.0581012,-84.44268738,0.508,1/21/2020 0:00,1831,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & HILLCREST,DARK-HWY LIGHTED/ON,0,0,0,1
26223392,CAMPBELL,US0027,USRoute,,MONMOUTH,ST,,39.08938722,-84.49149499,21.777,1/21/2020 0:00,1239,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
26225424,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01831653,-84.48011104,17.387,1/21/2020 0:00,737,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
26223393,CAMPBELL,I 0471,Interstate,,I471 N,,,39.09576783,-84.48186223,4.144,1/21/2020 0:00,713,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,1,0,0,1
